AA00348V47	J1	New	BeiJing	Eletrical Engineering	Clear	2013	06	14	2013	08	12	59
AA0034WXNT	B1	New	BeiJing	Eletrical Engineering	Clear	2013	06	14	2013	08	08	55
hudonghu	F1	New	ShangHai	Chemistry	Clear	2013	06	14	2013	08	20	67
dewop	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	14	2013	07	31	47
wilddiscovery	F1	Renewal	BeiJing	Biophysics Engineering	Clear	2013	06	14	2013	08	23	70
cherryzhu	F1	New	BeiJing	Materials Science/Engineering	Clear	2013	06	14	2013	08	07	54
swjay23	F1	New	BeiJing	Medicine / Pathology / Pharmacy	Clear	2013	06	14	2013	08	01	48
AA0036HD1V	F1	New	ShangHai	Biology	Clear	2013	06	14	2013	08	15	62
B1 visa	B1	Renewal	Others	Mechanical Engineering	Clear	2013	06	14	2013	08	06	53
Zoe	F1	New	ShangHai	N/A	Clear	2013	06	14	2013	08	20	67
panjl001	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	14	2013	07	29	45
Panpan	F1	New	BeiJing	Physics	Clear	2013	06	14	2013	08	20	67
haibara	F1	New	GuangZhou	Biomedical Engineering	Clear	2013	06	14	2013	08	22	69
laneige	J1	New	BeiJing	N/A	Clear	2013	06	14	2013	08	08	55
36	F1	New	HongKong	Chemistry	Clear	2013	06	14	2013	07	26	42
AA0035PNQD	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	14	2013	08	01	48
jiajia	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	14	2013	07	29	45
AA0033ZQXB	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	14	2013	08	23	70
stella	F1	Renewal	ShangHai	Biochemical Engineering	Clear	2013	06	14	2013	08	15	62
cinderellalj	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	14	2013	07	29	45
liuspace	F1	New	BeiJing	N/A	Clear	2013	06	14	2013	08	01	48
twelve	F1	Renewal	ShangHai	Biomedical Engineering	Clear	2013	06	14	2013	08	20	67
mayong	H1	Renewal	ShangHai	Materials Science/Engineering	Clear	2013	06	14	2013	08	21	68
AA0034OXU7	F1	New	BeiJing	Chemical Engineering	Clear	2013	06	14	2013	08	12	59
SHOWMEYOURMONEY	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	14	2013	08	19	66
shichengzu	F1	New	ShangHai	Biology	Clear	2013	06	14	2013	08	22	69
a83349201	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	14	2013	08	19	66
wlf070915	J1	New	ShangHai	N/A	Clear	2013	06	14	2013	07	13	29
sthspecial	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	14	2013	08	08	55
fly2sky	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	14	2013	08	02	49
JERRY_T	F1	New	ShangHai	Aerospace Engineering	Reject	2013	06	14	2013	10	10	118
leo	J1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	14	2013	08	01	48
seasonlz	F1	New	BeiJing	N/A	Clear	2013	06	14	2013	07	31	47
ayumilong	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	14	2013	06	17	3
zoooo	F1	New	GuangZhou	Eletrical Engineering	Clear	2013	06	14	2013	08	19	66
xiangshenv5	J1	New	GuangZhou	Physics	Clear	2013	06	14	2013	08	06	53
omega	F1	New	ShenYang	Computer Science/Engineering	Clear	2013	06	14	2013	08	12	59
vincentheo	F1	New	BeiJing	Medicine / Pathology / Pharmacy	Clear	2013	06	14	2013	08	01	48
april	F1	Renewal	ShenYang	Biomedical Engineering	Clear	2013	06	14	2013	08	16	63
sw3242	H1	New	ShangHai	Materials Science/Engineering	Clear	2013	06	17	2013	08	20	64
Carygoodluck	F1	New	GuangZhou	Eletrical Engineering	Clear	2013	06	17	2013	08	09	53
AA0032****	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2013	06	17	2013	08	16	60
Martina	F1	New	ShenYang	Eletrical Engineering	Clear	2013	06	17	2013	08	12	56
mimiga123	F1	Renewal	ShenYang	Eletrical Engineering	Clear	2013	06	17	2013	08	20	64
nmembassy	F1	New	BeiJing	Physics	Clear	2013	06	17	2013	08	07	51
AA0035AO4F	J1	New	ShangHai	N/A	Clear	2013	06	17	2013	08	16	60
wangfutong	J1	New	ShenYang	Civil Engineering	Clear	2013	06	17	2013	08	12	56
wh09da	H1	Renewal	BeiJing	N/A	Clear	2013	06	17	2013	08	06	50
TideHunter	F1	New	ShenYang	Computer Science/Engineering	Clear	2013	06	17	2013	08	02	46
Nathan	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	17	2013	08	20	64
ocer	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	17	2013	08	06	50
rivery	F1	New	ShangHai	Mechanical Engineering	Clear	2013	06	17	2013	08	19	63
arthan	H1	Renewal	BeiJing	N/A	Clear	2013	06	17	2013	08	07	51
packers	H1	Renewal	BeiJing	Eletrical Engineering	Clear	2013	06	17	2013	08	19	63
AA003BT9YM	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	17	2013	08	05	49
maggie8495	B2	New	BeiJing	N/A	Clear	2013	06	17	2013	08	26	70
Franklin	F1	New	ShangHai	Chemistry	Clear	2013	06	17	2013	08	15	59
AA003B3U76	F1	New	ChengDu	N/A	Clear	2013	06	17	2013	08	20	64
sosowhynot	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	17	2013	08	07	51
pinliao	F1	New	ShangHai	Biomedical Engineering	Clear	2013	06	17	2013	08	14	58
0035	F1	Renewal	ShangHai	Computer Science/Engineering	Clear	2013	06	17	2013	07	29	42
Ronda	J1	New	BeiJing	Bioinformatics / Biostatistics	Clear	2013	06	17	2013	08	16	60
xxz233	F1	New	ShangHai	Biomedical Engineering	Clear	2013	06	17	2013	08	19	63
Checkee	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	17	2013	07	25	38
yang2	F1	New	ChengDu	Computer Science/Engineering	Clear	2013	06	17	2013	08	20	64
macjerry	F1	New	ChengDu	N/A	Clear	2013	06	17	2013	08	23	67
blackstormswt	F1	New	ShangHai	Chemical Engineering	Clear	2013	06	17	2013	08	13	57
Mi	F1	New	ShangHai	Chemical Engineering	Clear	2013	06	17	2013	08	20	64
sishu	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	17	2013	08	19	63
goowuu	J1	New	BeiJing	Eletrical Engineering	Clear	2013	06	17	2013	08	15	59
steven	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	17	2013	08	05	49
louis_skl	F1	New	BeiJing	N/A	Clear	2013	06	17	2013	07	26	39
Hee	F1	Renewal	ShangHai	Chemistry	Clear	2013	06	17	2013	08	07	51
whibbite	J1	Renewal	BeiJing	N/A	Clear	2013	06	17	2013	08	19	63
tremoe	B2	New	ChengDu	N/A	Clear	2013	06	17	2013	08	23	67
hopepass	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	17	2013	08	19	63
yuzhou	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	17	2013	08	06	50
qguan	F2	New	BeiJing	N/A	Clear	2013	06	17	2013	08	02	46
freakroy	F1	New	BeiJing	Chemistry	Clear	2013	06	17	2013	08	16	60
AA	F1	New	ShangHai	Mechanical Engineering	Clear	2013	06	17	2013	08	30	74
HWang	F1	Renewal	BeiJing	Mechanical Engineering	Clear	2013	06	17	2013	08	01	45
juyoheng	J1	New	ShangHai	Atmosphere & Marine Science	Clear	2013	06	17	2013	08	12	56
AA0035FM9R	B1	New	BeiJing	N/A	Clear	2013	06	17	2013	08	28	72
yj	F1	New	ShangHai	Biochemical Engineering	Clear	2013	06	17	2013	08	12	56
yy2111	B2	Renewal	BeiJing	Computer Science/Engineering	Clear	2013	06	17	2013	07	31	44
jamemmmm	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2013	06	17	2013	08	19	63
nicolenee	F1	New	BeiJing	N/A	Clear	2013	06	17	2013	08	12	56
BBYAOJUN	H1	Renewal	ShangHai	Medicine / Pathology / Pharmacy	Clear	2013	06	17	2013	08	01	45
andy0304	F1	New	ChengDu	Computer Science/Engineering	Clear	2013	06	17	2013	08	13	57
wlf0709	J1	New	ShangHai	N/A	Clear	2013	06	17	2013	07	14	27
zebrafish	J1	New	ShangHai	Neuroscience	Clear	2013	06	17	2013	08	20	64
wuxijiang	F1	Renewal	ShangHai	N/A	Clear	2013	06	17	2013	08	20	64
ASAP	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	17	2013	08	02	46
z.runmin	J1	New	ShangHai	Physics	Clear	2013	06	17	2013	08	20	64
RustyE	F1	New	ChengDu	Eletrical Engineering	Clear	2013	06	17	2013	08	20	64
zlqzky	F1	New	ChengDu	Eletrical Engineering	Clear	2013	06	17	2013	08	20	64
magichow	J1	New	ChengDu	Mechanical Engineering	Clear	2013	06	17	2013	08	20	64
cuher	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	17	2013	08	20	64
xz	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	17	2013	08	16	60
feiyu	L1	New	ShangHai	N/A	Clear	2013	06	17	2013	08	22	66
clxiang	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	17	2013	07	26	39
Kiyaqi	F1	New	GuangZhou	Eletrical Engineering	Clear	2013	06	17	2013	08	19	63
12978	F1	Renewal	Others	Mechanical Engineering	Clear	2013	06	17	2013	08	01	45
evaaaa	F1	New	GuangZhou	Computer Science/Engineering	Clear	2013	06	17	2013	08	19	63
lewu	F1	New	BeiJing	N/A	Clear	2013	06	17	2013	07	16	29
Shibaemon	F1	Renewal	ShangHai	N/A	Clear	2013	06	17	2013	08	20	64
chen	F1	Renewal	BeiJing	Medicine / Pathology / Pharmacy	Clear	2013	06	17	2013	08	16	60
mustbecareful	B1	New	ShangHai	N/A	Clear	2013	06	17	2013	08	21	65
fiestarice	F1	Renewal	ShangHai	Chemistry	Clear	2013	06	18	2013	08	15	58
nancyzhao	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	18	2013	08	15	58
song	H1	Renewal	BeiJing	Mechanical Engineering	Clear	2013	06	18	2013	08	19	62
RPRPRP	F1	New	ChengDu	Mechanical Engineering	Clear	2013	06	18	2013	08	20	63
AnnaWan	F1	New	GuangZhou	Biology	Clear	2013	06	18	2013	08	09	52
the9dad	F1	New	ShangHai	Chemical Engineering	Clear	2013	06	18	2013	08	16	59
cheetah90	F1	Renewal	GuangZhou	Geography	Clear	2013	06	18	2013	08	15	58
Kevin888	F1	Renewal	GuangZhou	Computer Science/Engineering	Clear	2013	06	18	2013	08	09	52
cs	J1	New	BeiJing	Biomedical Engineering	Clear	2013	06	18	2013	08	08	51
lxx003	F1	New	ChengDu	Chemical Engineering	Clear	2013	06	18	2013	08	16	59
lyoaix	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2013	06	18	2013	08	15	58
Zeb	F1	Renewal	BeiJing	Chemistry	Clear	2013	06	18	2013	08	15	58
hanwy	J1	New	ChengDu	Chemistry	Clear	2013	06	18	2013	08	20	63
dream2012	F1	Renewal	BeiJing	N/A	Clear	2013	06	18	2013	08	05	48
tiger	F2	New	BeiJing	N/A	Clear	2013	06	18	2013	08	05	48
mmyin	J1	Renewal	ShangHai	Biology	Clear	2013	06	18	2013	08	21	64
happydu	F1	Renewal	BeiJing	Chemical Engineering	Clear	2013	06	18	2013	08	07	50
cv	F1	New	GuangZhou	Physics	Clear	2013	06	18	2013	08	12	55
AA003BZZI2	F1	New	GuangZhou	Biochemical Engineering	Clear	2013	06	18	2013	08	23	66
GAOXIANG	F1	New	ShangHai	N/A	Clear	2013	06	18	2013	08	19	62
L J	J1	New	BeiJing	Materials Science/Engineering	Clear	2013	06	18	2013	08	16	59
cottonseed	F1	New	ShangHai	Chemical Engineering	Clear	2013	06	18	2013	08	20	63
sykt79	J1	New	ShangHai	Materials Science/Engineering	Clear	2013	06	18	2013	08	12	55
hchen334	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	18	2013	08	16	59
cutezgh	F1	New	BeiJing	Physics	Clear	2013	06	18	2013	08	22	65
yiransmile77	F1	New	BeiJing	Chemistry	Clear	2013	06	18	2013	08	19	62
AA003xxxxx	J1	New	GuangZhou	Biology	Clear	2013	06	18	2013	08	16	59
allanding	F1	New	ChengDu	Computer Science/Engineering	Clear	2013	06	18	2013	08	16	59
�ĳ�С����	F1	New	BeiJing	Chemistry	Clear	2013	06	18	2013	09	06	80
lcqy1990612	F1	New	BeiJing	N/A	Clear	2013	06	18	2013	08	07	50
grape	J1	New	ChengDu	Biomedical Engineering	Clear	2013	06	18	2013	08	13	56
Leslie	B2	Renewal	BeiJing	N/A	Clear	2013	06	18	2013	08	06	49
HC	F1	New	BeiJing	Materials Science/Engineering	Clear	2013	06	18	2013	08	14	57
chen	J1	New	ChengDu	N/A	Clear	2013	06	18	2013	08	20	63
wjyjw	J1	New	BeiJing	Biology	Clear	2013	06	18	2013	08	14	57
4exodus	F1	New	BeiJing	Physics	Clear	2013	06	18	2013	08	19	62
Carlton	F1	New	ShangHai	Mathematics	Clear	2013	06	18	2013	08	14	57
megtian	F1	Renewal	BeiJing	Industrial Engineering	Clear	2013	06	18	2013	08	16	59
AA0033HN3N	F1	Renewal	ShangHai	Chemistry	Clear	2013	06	18	2013	08	15	58
yuuwwu	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	18	2013	08	19	62
0035	F1	Renewal	BeiJing	Computer Science/Engineering	Clear	2013	06	18	2013	08	07	50
icyhbj	F1	Renewal	BeiJing	Medicine / Pathology / Pharmacy	Clear	2013	06	18	2013	08	05	48
flyer	L1	New	BeiJing	English	Clear	2013	06	18	2013	08	08	51
centurion07	F1	Renewal	BeiJing	N/A	Clear	2013	06	18	2013	08	12	55
G59464958	F1	New	BeiJing	Chemistry	Clear	2013	06	18	2013	08	19	62
Zhawula	L1	Renewal	BeiJing	N/A	Clear	2013	06	18	2013	08	26	69
6e22	B2	New	BeiJing	N/A	Clear	2013	06	18	2013	09	10	84
realaurance	J1	New	ShangHai	Physics	Clear	2013	06	18	2013	08	20	63
wool110	J1	New	GuangZhou	Medicine / Pathology / Pharmacy	Clear	2013	06	18	2013	08	09	52
liangwfdu	J1	New	ShangHai	Chemistry	Clear	2013	06	18	2013	08	13	56
visionsmile	F1	New	BeiJing	Biology	Clear	2013	06	18	2013	08	13	56
CIYO428	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	18	2013	08	13	56
chunshen1987	F1	Renewal	Ottawa	Physics	Clear	2013	06	18	2013	08	19	62
aroton	F1	Renewal	ShangHai	Biochemical Engineering	Clear	2013	06	18	2013	08	16	59
yzhh029	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	18	2013	08	11	54
DK	F1	Renewal	GuangZhou	N/A	Clear	2013	06	18	2013	08	16	59
bluetadpole	H1	New	BeiJing	Biology	Clear	2013	06	18	2013	08	07	50
szjalo	F1	Renewal	ShangHai	Biomedical Engineering	Clear	2013	06	18	2013	08	20	63
nofreeman	F1	Renewal	ShangHai	Chemical Engineering	Clear	2013	06	18	2013	08	12	55
tiger	F2	New	BeiJing	Computer Science/Engineering	Clear	2013	06	18	2013	08	05	48
dream2012	F1	Renewal	BeiJing	Computer Science/Engineering	Clear	2013	06	18	2013	08	05	48
metorange	F1	New	GuangZhou	N/A	Clear	2013	06	18	2013	08	12	55
biostat	F1	Renewal	BeiJing	Bioinformatics / Biostatistics	Clear	2013	06	18	2013	08	07	50
eeyma	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2013	06	19	2013	08	15	57
star	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	19	2013	08	12	54
Pray for visa	F1	New	BeiJing	N/A	Clear	2013	06	19	2013	08	16	58
nerv1990	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	19	2013	08	14	56
viva_chelsea	F1	New	BeiJing	N/A	Clear	2013	06	19	2013	08	15	57
yhtc	F1	Renewal	BeiJing	Mechanical Engineering	Clear	2013	06	19	2013	08	13	55
yifengcool	F1	Renewal	BeiJing	N/A	Clear	2013	06	19	2013	08	14	56
dandis	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	19	2013	08	13	55
timeismoney	F1	New	BeiJing	Geography	Clear	2013	06	19	2013	08	19	61
tanstar	J1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	19	2013	08	19	61
AA36	B1	New	ShangHai	Biology	Clear	2013	06	19	2013	08	20	62
hahalk	F1	New	BeiJing	Materials Science/Engineering	Clear	2013	06	19	2013	08	14	56
zagwi	F1	New	ShenYang	Mechanical Engineering	Clear	2013	06	19	2013	08	20	62
Yuan Is Well	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	19	2013	08	14	56
XIA	F1	New	ShenYang	Eletrical Engineering	Clear	2013	06	19	2013	08	12	54
liumengwei	F1	New	HongKong	Eletrical Engineering	Clear	2013	06	19	2013	08	09	51
XIA	F1	New	ShenYang	Eletrical Engineering	Clear	2013	06	19	2013	08	12	54
chengxiaoxing	F1	New	ShangHai	Materials Science/Engineering	Clear	2013	06	19	2013	08	15	57
prayerlee	F1	New	BeiJing	N/A	Clear	2013	06	19	2013	08	19	61
leonardoyoung	F1	New	BeiJing	Physics	Clear	2013	06	19	2013	08	13	55
Jin	F1	New	BeiJing	N/A	Clear	2013	06	19	2013	08	22	64
xiaxiangzhou	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	19	2013	08	16	58
yanw	F1	Renewal	BeiJing	Computer Science/Engineering	Clear	2013	06	19	2013	08	09	51
chi	F1	Renewal	Europe	Computer Science/Engineering	Clear	2013	06	19	2013	08	20	62
orangejuice	F1	New	BeiJing	Chemistry	Clear	2013	06	19	2013	08	13	55
randomizer	F1	Renewal	ShangHai	Bioinformatics / Biostatistics	Clear	2013	06	19	2013	08	15	57
5945ghwd	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	19	2013	08	12	54
biomedical_1	J1	New	BeiJing	Biomedical Engineering	Clear	2013	06	19	2013	08	16	58
lucifer986	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	19	2013	08	19	61
Yancey	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	19	2013	08	13	55
sweetzzw	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	19	2013	08	19	61
zhenwk	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	19	2013	08	20	62
belial	F1	Renewal	GuangZhou	Biochemical Engineering	Clear	2013	06	19	2013	08	13	55
xuechan	F1	New	GuangZhou	Optic Engieering	Clear	2013	06	19	2013	08	21	63
beijingmf	F1	Renewal	BeiJing	Computer Science/Engineering	Clear	2013	06	19	2013	08	16	58
yfu	F1	Renewal	BeiJing	Bioinformatics / Biostatistics	Clear	2013	06	19	2013	08	22	64
Summer5cn	F1	Renewal	ShangHai	Statistics	Clear	2013	06	19	2013	07	10	21
yuanyuan	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	19	2013	08	16	58
XXF	J1	New	ShangHai	Medicine / Pathology / Pharmacy	Clear	2013	06	19	2013	08	13	55
GundamOO	F1	Renewal	ShenYang	Civil Engineering	Clear	2013	06	19	2013	08	23	65
4everlove	F1	New	ShangHai	Computer Science/Engineering	Clear	2013	06	19	2013	08	13	55
AA00331BS9	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2013	06	19	2013	08	20	62
skyzhangty	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2013	06	19	2013	08	20	62
xsf	F2	New	BeiJing	N/A	Clear	2013	06	19	2013	08	19	61
neopolitan	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	19	2013	08	20	62
djgood2921	F1	New	ShangHai	Biomedical Engineering	Clear	2013	06	19	2013	08	21	63
whoiszyc	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	19	60
xiaozhesky	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	20	2013	08	19	60
cnsshop	J1	New	HongKong	Biomedical Engineering	Clear	2013	06	20	2013	08	26	67
leo123	J1	Renewal	GuangZhou	Eletrical Engineering	Clear	2013	06	20	2013	08	12	53
zerg0o0	F1	New	ShenYang	Chemical Engineering	Clear	2013	06	20	2013	08	13	54
AA0036LO2F	F1	New	ShenYang	Biomedical Engineering	Clear	2013	06	20	2013	08	14	55
harry61034	F1	New	HongKong	Chemistry	Clear	2013	06	20	2013	08	09	50
AA0035P5CT	F1	Renewal	BeiJing	Mechanical Engineering	Clear	2013	06	20	2013	08	19	60
beihai1987	B1	Renewal	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	20	61
AA0032SP95	H1	Renewal	BeiJing	Biochemical Engineering	Clear	2013	06	20	2013	08	20	61
AA003BT31C	F1	New	ShangHai	Biology	Clear	2013	06	20	2013	08	20	61
7q23x980	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	20	2013	08	15	56
hpxiao	F1	New	BeiJing	Chemistry	Clear	2013	06	20	2013	08	13	54
AA00361RAT	F1	New	BeiJing	Materials Science/Engineering	Clear	2013	06	20	2013	08	12	53
ztrans	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	19	60
freshyogurt	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	20	2013	08	19	60
xinxinyi	F1	New	ShangHai	N/A	Clear	2013	06	20	2013	08	12	53
ILZB	J1	New	ChengDu	Eletrical Engineering	Clear	2013	06	20	2013	08	13	54
5213	F1	Renewal	BeiJing	Mathematics	Clear	2013	06	20	2013	08	19	60
Amax	J1	New	BeiJing	Mechanical Engineering	Clear	2013	06	20	2013	08	14	55
0036kobx	F1	New	BeiJing	Mechanical Engineering	Clear	2013	06	20	2013	08	05	46
Godbless	B1	Renewal	Others	N/A	Clear	2013	06	20	2013	09	04	76
AmericanBoy	F1	New	Europe	Eletrical Engineering	Clear	2013	06	20	2013	08	20	61
lele1983	J1	New	BeiJing	Medicine / Pathology / Pharmacy	Clear	2013	06	20	2013	08	16	57
zeroheroysj	F1	Renewal	ShangHai	Mechanical Engineering	Clear	2013	06	20	2013	08	14	55
AA0033IW1F	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	19	60
etermalrock	J1	New	ShangHai	Physics	Clear	2013	06	20	2013	08	20	61
ILZB	J1	New	ChengDu	Eletrical Engineering	Clear	2013	06	20	2013	08	13	54
qzjegg	F1	New	ChengDu	Bioinformatics / Biostatistics	Clear	2013	06	20	2013	08	16	57
njauhan	B2	New	ShangHai	N/A	Clear	2013	06	20	2013	09	10	82
victoria	F1	Renewal	BeiJing	Aerospace Engineering	Clear	2013	06	20	2013	08	19	60
AA003B31NW	H1	Renewal	BeiJing	Biology	Clear	2013	06	20	2013	08	20	61
tomerry	F1	New	ShangHai	Physics	Clear	2013	06	20	2013	08	20	61
jm wei	B1	New	BeiJing	N/A	Clear	2013	06	20	2013	08	19	60
zm	B2	New	Others	N/A	Clear	2013	06	20	2013	08	28	69
Lanping	F1	Renewal	ShangHai	Materials Science/Engineering	Clear	2013	06	20	2013	08	23	64
wenwenxu	F1	New	BeiJing	Biology	Clear	2013	06	20	2013	08	19	60
cf1221	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	20	61
shoxshot	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	13	54
nodkiller	J1	New	ShangHai	N/A	Clear	2013	06	20	2013	08	15	56
guangyuyanquan	F1	New	ShangHai	Physics	Clear	2013	06	20	2013	08	13	54
ykz1991	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	13	54
070940103	F1	New	ShangHai	N/A	Clear	2013	06	20	2013	08	21	62
MooGu Z.	F1	New	ChengDu	Computer Science/Engineering	Clear	2013	06	20	2013	08	16	57
123	J1	New	ShangHai	Atmosphere & Marine Science	Clear	2013	06	20	2013	08	20	61
alicepig	H1	Renewal	GuangZhou	Eletrical Engineering	Clear	2013	06	20	2013	08	21	62
AA003BKJRI	B1	New	BeiJing	N/A	Clear	2013	06	20	2013	08	20	61
AA0036NBWZ	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	20	2013	08	16	57
yunis	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	20	2013	08	20	61
xwl	F1	New	BeiJing	Biomedical Engineering	Clear	2013	06	20	2013	08	21	62
sherrysulove	F1	New	ShangHai	Eletrical Engineering	Clear	2013	06	20	2013	08	14	55
yangfandeng	J1	New	BeiJing	Geology	Clear	2013	06	20	2013	08	20	61
qingjuan3037	J1	New	BeiJing	Biology	Clear	2013	06	20	2013	08	20	61
cy920	F1	New	ChengDu	Industrial Engineering	Clear	2013	06	20	2013	08	21	62
Cynthia	F1	New	ShangHai	Chemical Engineering	Clear	2013	06	20	2013	08	20	61
jasmine8890	F1	Renewal	BeiJing	N/A	Clear	2013	06	20	2013	08	19	60
nancy	J1	New	BeiJing	Mechanical Engineering	Clear	2013	06	20	2013	08	20	61
AA003BL8JW 	J1	New	ShangHai	Biochemical Engineering	Clear	2013	06	20	2013	08	20	61
jfc	B2	New	BeiJing	N/A	Clear	2013	06	20	2013	09	10	82
jerrytom	J1	New	BeiJing	Physics	Clear	2013	06	20	2013	08	13	54
xurn	J1	New	BeiJing	N/A	Clear	2013	06	20	2013	08	21	62
Harry	F1	Renewal	BeiJing	Chemical Engineering	Clear	2013	06	20	2013	08	19	60
ftse	F1	New	ShangHai	Materials Science/Engineering	Clear	2013	06	20	2013	08	21	62
songzxj	J1	New	GuangZhou	Biochemical Engineering	Clear	2013	06	20	2013	08	20	61
wozhoumi	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	18	59
whz	F1	Renewal	BeiJing	N/A	Clear	2013	06	20	2013	08	19	60
Ellenvisa	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	20	2013	08	12	53
tristan	F1	Renewal	ShangHai	Chemistry	Clear	2013	06	20	2013	08	21	62
zccheckee	B1	New	Others	N/A	Clear	2013	06	20	2013	08	28	69
cheng2022	F1	New	ShangHai	Medicine / Pathology / Pharmacy	Clear	2013	06	20	2013	08	20	61
hh	J1	New	BeiJing	N/A	Clear	2013	06	21	2013	08	14	54
Jenniforever	F1	New	BeiJing	Biomedical Engineering	Clear	2013	06	21	2013	08	20	60
ccccc	F1	New	ShangHai	N/A	Reject	2013	06	21	2013	08	09	49
dosSUCK	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	21	2013	08	21	61
maoxianb	F1	New	GuangZhou	Biomedical Engineering	Clear	2013	06	21	2013	08	09	49
AA003B3CAE	F1	New	ShenYang	Civil Engineering	Clear	2013	06	21	2013	08	14	54
Caca	B2	New	ShangHai	N/A	Clear	2013	06	21	2013	09	09	80
liangmb	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	21	2013	08	20	60
A.G	F1	Renewal	BeiJing	Materials Science/Engineering	Clear	2013	06	21	2013	08	20	60
lalalalala	F1	New	GuangZhou	Mechanical Engineering	Clear	2013	06	21	2013	08	20	60
zsw	F1	Renewal	GuangZhou	Physics	Clear	2013	06	21	2013	08	20	60
nacred	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	21	2013	08	15	55
b	F1	New	HongKong	Physics	Clear	2013	06	21	2013	08	13	53
houpy	F1	New	BeiJing	Eletrical Engineering	Clear	2013	06	21	2013	08	15	55
Henry	F1	New	BeiJing	Computer Science/Engineering	Clear	2013	06	21	2013	08	20	60
wolegeca	F1	New	Others	Eletrical Engineering	Clear	2013	06	21	2013	08	13	53
spleiting	J1	New	BeiJing	Chemistry	Clear	2013	06	21	2013	08	14	54
happyyp	B1	New	BeiJing	Nuclear Engineering	Clear	2013	06	21	2013	08	21	61
gdsfjc	F1	Renewal	GuangZhou	Chemistry	Clear	2013	06	21	2013	08	21	61
